法人名,住所,設立日,法人種別
上詠投資股分有限公司,,2026-05-28,外国会社等
Ｎｅｃｔａｒｉｎｅ　Ｆｉｎａｎｃｅ　Ｌｉｍｉｔｅｄ,,2026-05-28,外国会社等
一般社団法人足音,北海道札幌市手稲区前田十条１１丁目１番３９号,2026-05-28,その他の設立登記法人
合同会社福はうち,北海道札幌市清田区里塚緑ケ丘６丁目６番２４号,2026-05-28,合同会社
合同会社笑ＬＡＢＯ,北海道北斗市東前８５番地５,2026-05-28,合同会社
合同会社ＮＯＬＣＡＲＥ,北海道札幌市北区屯田九条９丁目３番１８号,2026-05-28,合同会社
合同会社ＯＮＥ　ＧＲＯＵＰ,北海道函館市深堀町２４番７号スピノス２０２,2026-05-28,合同会社
株式会社Ｈ２,北海道札幌市中央区南十二条西７丁目１番１３号,2026-05-28,株式会社
株式会社ＯｒｉｇｉｎＡｒｃ,北海道札幌市白石区平和通２丁目南６番１１号グランドール２４４‐２０４号,2026-05-28,株式会社
株式会社Ｐａｓｔｕｒｅ　Ｊａｐａｎ,北海道帯広市西十一条南３４丁目４番地２,2026-05-28,株式会社
合同会社験,秋田県秋田市寺内大小路２番２８号大小路貸家Ｂ,2026-05-28,合同会社
アクシスジェイ株式会社,茨城県水戸市青柳町１７８番地の１,2026-05-28,株式会社
バリューパートナーズ株式会社,茨城県常総市水海道森下町４３９３番地グランレーヴ１０１,2026-05-28,株式会社
三協工業株式会社,茨城県神栖市横瀬８０８番地１,2026-05-28,株式会社
合同会社Ｐｅａｃｅ．ＴＡ,茨城県つくば市西高野１９０９番地２,2026-05-28,合同会社
株式会社Ａｉｍａｂｌｅ,茨城県神栖市平泉８番地１０９,2026-05-28,株式会社
株式会社ＢＡＳＥ,茨城県つくばみらい市上平柳１００７番３号,2026-05-28,株式会社
株式会社ＤＲＥＡＭ　ＴＲＡＶＥＬ,茨城県結城市大字結城１１３９７番地１アーバニティ２４・１０５,2026-05-28,株式会社
株式会社ＩＹＡＳＡＫＡ　Ｌｉｎｋａｇｅ,茨城県古河市西牛谷３１７番地７,2026-05-28,株式会社
ＩＤＥＡ＆ＰＯＳＩＴＩＶＥ株式会社,茨城県つくば市研究学園３丁目２０番地２,2026-05-28,株式会社
ｎｉｐｐｏｎ　ｂｕｓｉｎｅｓｓ＆ｃｏ合同会社,茨城県坂東市大崎５１６－１－１階,2026-05-28,合同会社
合同会社誠心サービス,栃木県小山市大字小山２６７９番地１アビタシオン市思水３０５,2026-05-28,合同会社
合同会社鳥海建窓,栃木県足利市寺岡町１２９４番地２,2026-05-28,合同会社
ＭＵＲＳＡＬＥＥＮ　ＴＲＡＤＩＮＧ合同会社,栃木県真岡市清水１４４１－２,2026-05-28,合同会社
一般社団法人かんら総合スポーツクラブ,群馬県甘楽郡甘楽町大字小幡１３９番地４,2026-05-28,その他の設立登記法人
合同会社かくれのホールディングス,群馬県吾妻郡長野原町大字応桑１９８５番地１７２,2026-05-28,合同会社
株式会社遠藤圧送,群馬県前橋市小坂子町１５１２番地６,2026-05-28,株式会社
株式会社ＢＥＬＬ総業,群馬県伊勢崎市本町８番１０の１,2026-05-28,株式会社
株式会社ＫＲＦ,群馬県太田市寄合町１９番地４１０,2026-05-28,株式会社
株式会社Ｒｉｎｋ,群馬県伊勢崎市連取本町１５－９,2026-05-28,株式会社
ＫＵＬＡＮＧＡＲＡ　ＴＲＡＤＩＮＧ合同会社,群馬県太田市西新町７８番地１サンパレス西新町Ｃ－１０５号,2026-05-28,合同会社
Ｌｕｍｉｎａ合同会社,群馬県高崎市貝沢町５９９番地１,2026-05-28,合同会社
ＺＣＯＮＮＥＣＴ合同会社,群馬県太田市下浜田町１２１０番地セカンドシティー２１－３０５,2026-05-28,合同会社
サンライズＴ株式会社,埼玉県戸田市本町１丁目５番７号,2026-05-28,株式会社
合同会社Ｈｉｔｓｖｉｌｌｅ　Ｊ．Ｐ．,埼玉県川口市西川口１丁目５－２０－４階Ａ－７号室,2026-05-28,合同会社
株式会社カノア,埼玉県狭山市大字北入曽４２５番地の１１,2026-05-28,株式会社
株式会社荒田ファーム,埼玉県所沢市大字牛沼６１番地,2026-05-28,株式会社
株式会社西田興業,埼玉県比企郡滑川町大字都１７４番地４,2026-05-28,株式会社
株式会社Ｃｈｅｒｉｅ,埼玉県さいたま市大宮区桜木町４丁目８０５ＭｙＳｔｙｌｅＶｉｎｔａｇｅ,2026-05-28,株式会社
株式会社ＩＮＡＨＯ,埼玉県春日部市粕壁７０１７番地３,2026-05-28,株式会社
株式会社Ｍ＆Ｂブルームパートナーズ,埼玉県戸田市大字新曽１８１９リスティア戸田ブリシアコート４０８,2026-05-28,株式会社
株式会社Ｓ＆Ｓ,埼玉県さいたま市西区三橋６丁目１４１１番地１セントポーリアⅡ３０５,2026-05-28,株式会社
ＯＢＡ　Ｉｎｖｅｓｔｍｅｎｔｓ株式会社,埼玉県八潮市八潮８丁目１２‐１８,2026-05-28,株式会社
ＶＡＬＯＲ　ＲＩＳＥ株式会社,埼玉県さいたま市岩槻区本町１丁目１８番地１０号グリーンビル２階,2026-05-28,株式会社
ｃｏｏｌ合同会社,埼玉県川口市川口１丁目１番３号,2026-05-28,合同会社
エクセルシス合同会社,千葉県袖ケ浦市長浦駅前６丁目１３番地１,2026-05-28,合同会社
オートスターホールディングス合同会社,千葉県佐倉市井野１４０９番地７０プリートⅡ２０１,2026-05-28,合同会社
ハウスジャーニー株式会社,千葉県市原市八幡１６３４番地１コーポ八幡１０１,2026-05-28,株式会社
リアースアグリ合同会社,千葉県山武市成東２８１０番地４０,2026-05-28,合同会社
ルミエールパートナーズ合同会社,千葉県市川市大洲４丁目１９番１４号,2026-05-28,合同会社
一般社団法人志津スポーツアカデミー,千葉県佐倉市下志津原１７０番地,2026-05-28,その他の設立登記法人
合同会社ヒル・システムズ,千葉県千葉市中央区宮崎町４７６番地２０,2026-05-28,合同会社
合同会社Ｃｌｏｓｅ,千葉県船橋市浜町１丁目３９番１２号ＭＡＩＳＯＮ・ＫＩＫＫＡＷＡ－２０１号,2026-05-28,合同会社
合同会社ＬＬｉＭ,千葉県習志野市津田沼３丁目１１番１３－５１０号,2026-05-28,合同会社
合同会社ｔｒｉｅｒ,千葉県松戸市上矢切１４８番地の１２,2026-05-28,合同会社
株式会社東邦舞台,千葉県我孫子市東我孫子２丁目１５番７０号,2026-05-28,株式会社
株式会社池田外構,千葉県松戸市栄町西４丁目１２３３番地の３,2026-05-28,株式会社
株式会社谷子,千葉県松戸市新松戸３丁目３６９パークホームズ新松戸グレイシア２０５,2026-05-28,株式会社
株式会社ＣＮＴ,千葉県成田市松崎７４６番地７,2026-05-28,株式会社
株式会社ＫＡＳＡＮＥ,千葉県千葉市中央区弁天１丁目１５－３リードシー千葉駅前ビルＢ１Ｆ,2026-05-28,株式会社
株式会社ＫＣ,千葉県船橋市高根台７丁目２番１６号,2026-05-28,株式会社
株式会社Ｎｅｘｔ　Ｌｉｎｋｓ,千葉県浦安市今川４丁目９番１号マリーナテイスティ２０３,2026-05-28,株式会社
株式会社Ｒｅｖｅｌｌｅ　ＯＮＥ,千葉県船橋市本町６丁目３番１０－８０２号,2026-05-28,株式会社
泉工業株式会社,千葉県佐倉市西志津８丁目４番８号パークサイドタウンＡ－１０２,2026-05-28,株式会社
ＥＶＯ　ＬＡＮＫＡ,千葉県山武市椎崎１００２－３－Ｅ,2026-05-28,外国会社等
ＦＣＡホールディングス株式会社,千葉県習志野市谷津５丁目３８番２４号,2026-05-28,株式会社
Ｋプランニング株式会社,千葉県印西市牧の原４丁目１番地２８,2026-05-28,株式会社
ＹＭ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　ＴＲＤ株式会社,千葉県野田市木間ケ瀬４６７１－１４,2026-05-28,株式会社
うさうさＡＩ株式会社,東京都千代田区神田神保町３丁目１１番６号神保町ビル１０階,2026-05-28,株式会社
まいにちたのしい合同会社,東京都調布市深大寺東町３丁目２０番地２７,2026-05-28,合同会社
アクシオン・エックス合同会社,東京都八王子市西寺方町９８８番地１５,2026-05-28,合同会社
アプローズ株式会社,東京都千代田区神田三崎町３丁目５－９天翔水道橋ビル４０５－Ｂ号室,2026-05-28,株式会社
アントレクション株式会社,東京都港区元赤坂１丁目２番７号赤坂Ｋタワー４Ｆ,2026-05-28,株式会社
インテクション株式会社,東京都千代田区神田小川町１丁目８番地３小川町北ビル５階,2026-05-28,株式会社
ココハ合同会社,東京都中央区銀座１丁目１２－４Ｎ＆ＥＢＬＤ．７階,2026-05-28,合同会社
シティタワーズ東京ベイ団地管理組合法人,東京都江東区有明２丁目１番２号,2026-05-28,その他の設立登記法人
トレカプロ株式会社,東京都港区新橋１丁目１２－９新橋プレイス７Ｆ,2026-05-28,株式会社
ニューロプラス株式会社,東京都中央区日本橋兜町１７番２号第６葉山ビル４Ｆ,2026-05-28,株式会社
ネスメット合同会社,東京都港区麻布十番３丁目１１－８－２０３,2026-05-28,合同会社
ヒスイ合同会社,東京都大田区大森北４丁目２６－２６,2026-05-28,合同会社
ライムズファイナンス株式会社,東京都武蔵野市境４丁目２番２２号１－１階左側,2026-05-28,株式会社
リアルフレンド株式会社,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-05-28,株式会社
リノヴァライフ合同会社,東京都渋谷区神泉町１０番１５号アネックス神泉３０１,2026-05-28,合同会社
一般社団法人全国専門学校評価機構,東京都中央区銀座１丁目１２番４号Ｎ＆ＥＢＬＤ．７階,2026-05-28,その他の設立登記法人
一般社団法人日本チャリティスポーツ推進機構,東京都新宿区高田馬場２丁目５番２４号,2026-05-28,その他の設立登記法人
一般社団法人日本学生フラ連盟,東京都世田谷区野沢３丁目２０番１０号,2026-05-28,その他の設立登記法人
一般社団法人ＲＩＧＨＴＳ　ＦＯＲＷＡＲＤ,東京都千代田区平河町２丁目５番３号,2026-05-28,その他の設立登記法人
一般社団法人ＵＩ・ＵＸ協会,東京都北区赤羽１丁目２１番３号,2026-05-28,その他の設立登記法人
一般財団法人ＲＥＳＴＡＲＴ　ＪＡＰＡＮ財団,東京都港区西麻布３丁目１５番９号,2026-05-28,その他の設立登記法人
上信株式会社,東京都足立区竹の塚２丁目１７－３,2026-05-28,株式会社
今津ライトハウス合同会社,東京都新宿区弁天町９番地,2026-05-28,合同会社
全球城市会客庁日本株式会社,東京都千代田区丸の内１丁目８番３号丸の内トラストタワー本館２０階,2026-05-28,株式会社
合同会社どこでもメディア研究所,東京都渋谷区道玄坂１丁目１２番１号渋谷マークシティウェスト２２Ｆ１３４号室,2026-05-28,合同会社
合同会社はぷサン,東京都渋谷区恵比寿西２丁目４番８号ウィンド恵比寿ビル８Ｆ,2026-05-28,合同会社
合同会社オーガスト,東京都新宿区市谷仲之町１番７－４１１号,2026-05-28,合同会社
合同会社セブン,東京都板橋区徳丸６丁目２４番９号,2026-05-28,合同会社
合同会社トーアセ,東京都墨田区緑４丁目４番５号,2026-05-28,合同会社
合同会社ニブンノニ,東京都杉並区高円寺南５丁目３５－２０ヴェルデ・フィオーレ１０１,2026-05-28,合同会社
合同会社ハナミチワークス,東京都千代田区神田神保町３丁目１１番６号神保町ビル１０階,2026-05-28,合同会社
合同会社ユーアイ,東京都板橋区常盤台１丁目２０番１２号,2026-05-28,合同会社
合同会社ルミナス,東京都千代田区神田駿河台３丁目１－７－５Ｆ,2026-05-28,合同会社
合同会社ルミナソール,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-05-28,合同会社
合同会社区分バリューアップ運用企画３号,東京都千代田区霞が関３丁目２番５号,2026-05-28,合同会社
合同会社大島アセット＆ワークス,東京都新宿区富久町１５番１‐４３０４号,2026-05-28,合同会社
合同会社福西産業医事務所,東京都港区南青山４丁目９番２７号ビューネ南青山ヒルズ４０６,2026-05-28,合同会社
合同会社鈴ノ,東京都葛飾区新小岩４丁目１９番２号グラン新小岩１階,2026-05-28,合同会社
合同会社Ａ＆Ｓ,東京都港区北青山１丁目３番１号アールキューブ青山３階,2026-05-28,合同会社
合同会社ＡＩＤＥ　ＰＬＵＳ,東京都新宿区北新宿１丁目１番１５号６階,2026-05-28,合同会社
合同会社ＣＡＴ　ＳＴＲＥＥＴ,東京都港区赤坂９丁目１番７号,2026-05-28,合同会社
合同会社ＣＯＮＦＩＤＯ,東京都渋谷区道玄坂２丁目１５－１－１０７,2026-05-28,合同会社
合同会社Ｄ．ｎｅｔ,東京都荒川区西尾久４丁目８番１０号グローリア初穂田端２０２室,2026-05-28,合同会社
合同会社ＧＩＳ,東京都港区元赤坂１丁目１番７号,2026-05-28,合同会社
合同会社Ｈ＆Ｋ,東京都港区港南２丁目４番１４号－４階,2026-05-28,合同会社
合同会社ＫＲ,東京都渋谷区道玄坂１丁目１６－６二葉ビル８ｂ,2026-05-28,合同会社
合同会社ＭＦ８,東京都港区赤坂４丁目１－２９赤坂赤菱ビル５階,2026-05-28,合同会社
合同会社ＭｏＡＩ,東京都新宿区西新宿６丁目２０番７号,2026-05-28,合同会社
合同会社Ｐｉｃｌｏｄｙ　Ｓｔｕｄｉｏ,東京都台東区上野１丁目１７番６号広小路ビル８Ｆ－Ｂ,2026-05-28,合同会社
合同会社Ｐｒｏｓｐｅｒｉｚｅ,東京都羽村市小作台２丁目６番１５号,2026-05-28,合同会社
合同会社ＲＥＡＬＭＡＲＵ,東京都千代田区神田神保町１丁目７番１１号日本文芸社ビル５Ｆ,2026-05-28,合同会社
合同会社ＷＥ１,東京都港区赤坂１丁目３番５号,2026-05-28,合同会社
合同会社Ｗｅｂｉｔ,東京都港区南青山２丁目２番１５号,2026-05-28,合同会社
合同会社ｉｋａｒａｓｈｉ,東京都新宿区新宿３丁目９番３号新宿土地建物第８ビル３Ｆ,2026-05-28,合同会社
多類鏈國際株式会社,東京都文京区千石４丁目１４番９号,2026-05-28,株式会社
富山建工株式会社,東京都葛飾区新宿２丁目２３番７号,2026-05-28,株式会社
希和資本株式会社,東京都千代田区麹町４丁目４－４ＡＣＮ麹町ビル７Ｆ,2026-05-28,株式会社
快美合同会社,東京都大田区蒲田本町１丁目１番２－１２１０号,2026-05-28,合同会社
恵誠アセットマネジメント株式会社,東京都江東区豊洲３丁目６番８号,2026-05-28,株式会社
日利株式会社,東京都台東区浅草橋１丁目９番１５号８階,2026-05-28,株式会社
株式会社からのもぬけ,東京都新宿区新宿２丁目１２番１３号新宿アントレサロンビル２階,2026-05-28,株式会社
株式会社むすびＮＥＸＴデザイン,東京都新宿区高田馬場３丁目３番１号ユニオン駅前ビル２Ｂ,2026-05-28,株式会社
株式会社りとかた,東京都品川区中延２丁目１７番７－６０１号,2026-05-28,株式会社
株式会社アシェラッド,東京都新宿区新宿２丁目８番１５号パークフロント新宿２０２号室,2026-05-28,株式会社
株式会社エヌ・アンド・アイ・ホールディングス,東京都千代田区一ツ橋２丁目５番５号,2026-05-28,株式会社
株式会社セラフグループ,東京都中央区銀座１丁目２２―１１銀座大竹ビジデンス２Ｆ,2026-05-28,株式会社
株式会社タレスト,東京都目黒区下目黒１丁目１番１４号コノトラビル７Ｆ,2026-05-28,株式会社
株式会社ディレクションスタジオ,東京都渋谷区広尾１丁目２番地１号ヒカリビル４階,2026-05-28,株式会社
株式会社ニューリーフ,東京都八王子市打越町２１２２番地６,2026-05-28,株式会社
株式会社ネクストリム,東京都新宿区新宿２丁目９番２２号４階,2026-05-28,株式会社
株式会社プロテリアルマグネティクス,東京都江東区豊洲５丁目６番３６号,2026-05-28,株式会社
株式会社ベックホールディングス,東京都港区虎ノ門４丁目１番１７号神谷町プライムプレイス９階株式会社ＦｅｌｉｃｉｔｙＣａｐｉｔａｌ内,2026-05-28,株式会社
株式会社メディカルプラスホールディングス,東京都中央区日本橋小伝馬町１２番５号,2026-05-28,株式会社
株式会社ユナイト,東京都西多摩郡瑞穂町南平１丁目８番地５,2026-05-28,株式会社
株式会社リメイト,東京都足立区千住龍田町１６番８号３０２,2026-05-28,株式会社
株式会社レイワーカーズ,東京都港区赤坂４丁目１－２９赤坂赤菱ビル５階,2026-05-28,株式会社
株式会社恆二喜,東京都渋谷区上原３丁目４５番３号,2026-05-28,株式会社
株式会社早川工芸,東京都足立区大谷田２丁目３番３５－３－８１３号,2026-05-28,株式会社
株式会社旭リアルティ,東京都港区南青山６丁目２番２号,2026-05-28,株式会社
株式会社木と風,東京都墨田区京島１丁目１７番４号１０１,2026-05-28,株式会社
株式会社栗山太成,東京都目黒区東山２丁目２番５－８０５号,2026-05-28,株式会社
株式会社澪ホールディングス,東京都新宿区西新宿４丁目１６―１３西新宿ＭＫビル,2026-05-28,株式会社
株式会社秋葉原三十貨店,東京都千代田区外神田１丁目１０－１１,2026-05-28,株式会社
株式会社空と色,東京都港区北青山１丁目３番１号アールキューブ青山３階,2026-05-28,株式会社
株式会社花に嵐,東京都渋谷区神南１丁目１１－４ＦＰＧリンクス神南５階,2026-05-28,株式会社
株式会社Ａ　Ｂｅｔｔｅｒ　Ｃａｓｅ,東京都渋谷区恵比寿４丁目２０番３号恵比寿ガーデンプレイスタワー,2026-05-28,株式会社
株式会社Ａ．Ｊ,東京都港区東麻布３丁目８番７号麻布ウィンテンビル８階ＭＩＤ・ＢＲＥＡＴＨ,2026-05-28,株式会社
